grafo_id,num_edges,ground_energy,iteraciones,energia_final,diferencia_ground,gradiente_final,runtime_min,initial_energy
91,13,-24.0,50,-23.98150084886809,0.01849915113190903,0.03722397084294752,24.04267118771871,-12.000000000000002
92,12,-22.0,22,-21.999999999941206,5.879385867046949e-11,2.3079574781677e-05,3.4158352335294087,-12.000000000000002
93,12,-20.0,19,-19.99999999997781,2.219024963778793e-11,1.5509891367705297e-05,2.708196489016215,-12.000000000000002
94,6,-12.0,23,-11.999999999871667,1.283328998624711e-10,2.7285038568389073e-05,1.4472949941953024,-12.000000000000002
95,6,-12.0,41,-11.851710604944149,0.14828939505585126,0.007188332317835311,8.10311918258667,-12.000000000000002
96,7,-14.0,19,-13.99999999973038,2.696207701546882e-10,4.110143679396288e-05,1.2390369494756064,-12.000000000000002
97,9,-18.0,50,-17.982531266197068,0.017468733802932235,0.2263127194144147,13.655075506369274,-12.000000000000002
98,10,-20.0,50,-19.995362145075998,0.0046378549240024824,0.07802852678000306,18.024379762013755,-12.000000000000002
99,9,-16.0,50,-15.968544317944875,0.03145568205512461,0.16792704213207338,13.723697400093078,-12.000000000000002
100,6,-12.0,26,-11.999954105283912,4.589471608795748e-05,0.007495633528798945,1.8300326625506083,-12.000000000000002
101,7,-14.0,22,-13.999491053949887,0.0005089460501128684,0.008557608902650083,1.448689353466034,-12.000000000000002
102,6,-12.0,14,-11.999999999991804,8.196110456992756e-12,1.5683050014999336e-05,0.6681934277216593,-12.000000000000002
103,7,-14.0,25,-13.999929125348663,7.087465133714943e-05,0.009584286044181862,1.9122668584187825,-12.000000000000002
104,14,-24.0,39,-23.99999937258915,6.274108486081786e-07,0.0009730117386626189,11.065455154577892,-12.000000000000002
105,12,-22.0,50,-21.9133797340205,0.08662026597950145,0.13662200290723786,21.701011125246684,-12.000000000000002
106,6,-12.0,50,-11.977410246610075,0.02258975338992464,0.0748689468831088,14.802499433358511,-12.000000000000002
107,8,-16.0,47,-15.999991904207288,8.095792711770855e-06,0.0030306974743065803,15.797101740042368,-12.000000000000002
108,9,-18.0,50,-17.99590277701187,0.00409722298812909,0.020138171934782796,17.479143544038138,-12.000000000000002
109,6,-12.0,42,-11.99990275071253,9.724928746912553e-05,0.00943719943541648,9.570448764165242,-12.000000000000002
110,7,-14.0,43,-13.999856622547076,0.0001433774529235876,0.00852726443330404,8.578682335217794,-12.000000000000002
111,9,-18.0,50,-17.984546886366214,0.015453113633785875,0.06752892232766027,17.977671611309052,-12.000000000000002
112,7,-14.0,46,-13.999916772400068,8.322759993184548e-05,0.005579891782803006,17.302134263515473,-12.000000000000002
113,9,-18.0,21,-17.999999999935408,6.459188739427191e-11,4.175500217563778e-05,1.8740526596705118,-12.000000000000002
114,9,-16.0,50,-15.997960371589086,0.002039628410914318,0.009942683288960075,29.808600616455077,-12.000000000000002
115,12,-22.0,50,-21.930945869681324,0.06905413031867624,0.3391315930678454,19.50178256034851,-12.000000000000002
116,13,-22.0,50,-21.97198949422175,0.02801050577825137,0.2601139863538292,17.837565330664315,-12.000000000000002
117,6,-12.0,23,-11.999999999880407,1.1959322421262186e-10,3.95670947682365e-05,1.3584190011024475,-12.000000000000002
118,12,-22.0,50,-21.9730729258289,0.026927074171098297,0.07472998690147131,18.339713835716246,-12.000000000000002
119,9,-18.0,26,-17.851622517212245,0.14837748278775464,0.0058199333059087525,2.563445568084717,-12.000000000000002
