grafo_id,num_edges,ground_energy,ground_degeneracy,spectral_gap,iteraciones,energia_final,diferencia_ground,approx_ratio,gradiente_final,pool_size,runtime_min,initial_energy,converged
179,5,-10.0,36,0.0,40,-9.99965748087812,0.0003425191218795476,0.999965748087812,0.009553951525336975,404,1.1068231066068013,-10.000000000000002,1
180,6,-12.0,12,0.0,50,-11.995865979159992,0.0041340208400075795,0.9996554982633327,0.04890750497603422,568,2.4120254794756573,-10.000000000000002,0
181,7,-14.0,6,0.0,50,-13.997461175540257,0.002538824459742628,0.9998186553957327,0.050643407376584196,740,1.9574500362078349,-10.000000000000002,0
182,8,-14.0,42,0.0,20,-13.999999999964405,3.559463834790222e-11,0.9999999999974575,1.6323095283857735e-05,946,0.22894717852274576,-10.000000000000002,1
183,6,-12.0,12,0.0,31,-11.999999998860392,1.1396075194625155e-09,0.9999999999050327,3.1863493903078256e-05,576,0.5917484998703003,-10.000000000000002,1
184,7,-14.0,6,0.0,50,-13.997730048454141,0.0022699515458590724,0.9998378606038673,0.014525520048406633,740,2.4465136965115866,-10.000000000000002,0
185,6,-12.0,12,0.0,50,-11.998751047953913,0.001248952046086771,0.9998959206628261,0.013019460236046526,610,2.0694267471631367,-10.000000000000002,0
186,8,-14.0,42,0.0,50,-13.998734013584464,0.0012659864155359912,0.9999095723988903,0.05060224103289621,946,3.125004557768504,-10.000000000000002,0
187,6,-12.0,12,0.0,50,-11.999148774237053,0.0008512257629469389,0.9999290645197544,0.012233816931926583,610,10.064385330677032,-10.000000000000002,0
188,6,-12.0,18,0.0,50,-11.98460559082739,0.015394409172609258,0.9987171325689492,0.05231829137451517,534,3.95228195587794,-10.000000000000002,0
189,7,-14.0,6,0.0,32,-13.999888364799654,0.00011163520034607188,0.9999920260571181,0.0044580450599684875,740,0.6486628572146098,-10.000000000000002,1
190,8,-16.0,6,0.0,50,-15.991168610144253,0.008831389855746608,0.9994480381340158,0.09768710709883877,904,1.963142744700114,-10.000000000000002,0
191,7,-14.0,6,0.0,41,-13.92549371278465,0.07450628721534969,0.9946781223417608,0.00687062702164811,782,1.426863423983256,-10.000000000000002,1
192,6,-12.0,18,0.0,45,-11.9998476014301,0.00015239856990056921,0.9999873001191749,0.004086755268309208,534,1.4963149388631185,-10.000000000000002,1
193,7,-14.0,6,0.0,32,-13.999888364616776,0.00011163538322378486,0.9999920260440555,0.004461628404152271,740,0.6742425998051961,-10.000000000000002,1
194,7,-14.0,6,0.0,50,-13.996455442578412,0.0035445574215877684,0.9997468173270294,0.06430122903055918,782,1.993880808353424,-10.000000000000002,0
195,7,-14.0,12,0.0,34,-13.999096823619679,0.0009031763803211135,0.9999354874014056,0.00835728995638762,698,0.6277294953664144,-10.000000000000002,1
196,7,-14.0,6,0.0,15,-13.85185185178938,0.14814814821061972,0.9894179894135272,7.74522459737761e-06,740,0.118951944510142,-10.000000000000002,1
197,5,-10.0,24,0.0,25,-9.999999999871175,1.2882495070698496e-10,0.9999999999871175,2.731136194799583e-05,438,0.31335023244222004,-10.000000000000002,1
198,5,-10.0,24,0.0,34,-9.999275767288259,0.0007242327117413794,0.9999275767288258,0.008674422425882093,480,0.6478297313054403,-10.000000000000002,1
199,7,-14.0,6,0.0,50,-13.997826767356901,0.002173232643098544,0.9998447690969215,0.01770146738884113,740,1.8606165846188862,-10.000000000000002,0
200,6,-12.0,12,0.0,34,-11.999741795518355,0.0002582044816445972,0.9999784829598629,0.004303332560996899,568,0.6482953906059266,-10.000000000000002,1
201,6,-12.0,18,0.0,50,-11.996293084373727,0.0037069156262727887,0.9996910903644772,0.028417638043865833,534,2.353000581264496,-10.000000000000002,0
202,6,-12.0,12,0.0,50,-11.997785230272347,0.0022147697276526657,0.999815435856029,0.009526857657361993,568,2.2898978114128115,-10.000000000000002,1
203,7,-14.0,6,0.0,12,-12.999999999990997,1.0000000000090026,0.9285714285707856,2.249258596303074e-05,740,0.08456063270568848,-10.000000000000002,1
204,8,-14.0,42,0.0,28,-13.99999996702433,3.297567019444614e-08,0.999999997644595,0.00014777257466184047,946,0.3714578708012899,-10.000000000000002,1
205,6,-12.0,12,0.0,40,-11.999230357410346,0.0007696425896543957,0.9999358631175288,0.007164860107666375,576,1.3220736424128214,-10.000000000000002,1
206,5,-10.0,24,0.0,28,-9.999999998667342,1.332658428054856e-09,0.9999999998667342,9.43120660433422e-05,404,0.3930317759513855,-10.000000000000002,1
207,5,-10.0,30,0.0,50,-9.988703323472544,0.011296676527456029,0.9988703323472544,0.04579171156149139,370,4.590199410915375,-10.000000000000002,0
208,7,-14.0,6,0.0,13,-12.999999999996465,1.000000000003535,0.928571428571176,1.7369396234339958e-05,740,0.25357968409856163,-10.000000000000002,1
209,6,-12.0,12,0.0,28,-11.999999999985794,1.4205525644683803e-11,0.9999999999988162,1.0940862810457736e-05,568,1.2966042757034302,-10.000000000000002,1
210,6,-12.0,12,0.0,40,-11.999985808281439,1.4191718561207267e-05,0.9999988173567865,0.0034099497990552094,568,2.8884502768516542,-10.000000000000002,1
211,5,-10.0,24,0.0,13,-9.999999999378266,6.217337755742847e-10,0.9999999999378266,6.533627548956085e-05,404,0.23991936842600506,-10.000000000000002,1
212,6,-12.0,12,0.0,10,-11.999999999999075,9.254819133275305e-13,0.9999999999999228,1.2456853737985418e-05,576,0.1617065191268921,-10.000000000000002,1
213,5,-10.0,30,0.0,50,-9.988703317202571,0.011296682797429014,0.9988703317202571,0.0457718587810491,370,7.179689602057139,-10.000000000000002,0
214,7,-14.0,6,0.0,50,-13.917749242941225,0.08225075705877494,0.9941249459243732,0.0977452925177031,740,4.501921180884043,-10.000000000000002,0
215,7,-14.0,6,0.0,31,-13.999999994867649,5.1323514327350495e-09,0.9999999996334035,0.0001887759528094736,740,0.5254520058631897,-10.000000000000002,1
216,7,-12.0,72,0.0,44,-11.999721393332107,0.00027860666789258914,0.9999767827776757,0.008123233938262758,774,1.1975062211354575,-10.000000000000002,1
217,5,-10.0,18,0.0,27,-9.999992056526363,7.943473637084253e-06,0.9999992056526363,0.006409507985943579,464,0.3995855530103048,-10.000000000000002,1
218,8,-16.0,6,0.0,50,-15.966538326165292,0.033461673834707995,0.9979086453853308,0.2219095238422823,904,1.95413339138031,-10.000000000000002,0
219,7,-12.0,72,0.0,46,-11.999832124537113,0.00016787546288732358,0.9999860103780928,0.0076078655098038035,774,1.2971642851829528,-10.000000000000002,1
220,8,-14.0,42,0.0,23,-13.99982962237337,0.00017037762662930334,0.9999878301695265,0.008756121673253117,946,0.24451197783152262,-10.000000000000002,1
221,5,-10.0,24,0.0,13,-9.999999999975827,2.4172663870558608e-11,0.9999999999975827,1.6893634312557306e-05,404,0.0730945905049642,-10.000000000000002,1
222,5,-10.0,24,0.0,13,-9.9999999999708,2.919975372606132e-11,0.99999999999708,2.0553782894702393e-05,404,0.08421487808227539,-10.000000000000002,1
223,7,-12.0,72,0.0,37,-11.999922244604132,7.775539586774016e-05,0.9999935203836777,0.00983398687431595,774,0.6514708320299785,-10.000000000000002,1
224,7,-14.0,6,0.0,22,-13.999999999986974,1.3026024703322037e-11,0.9999999999990695,9.261638333443343e-06,740,0.26604057153066,-10.000000000000002,1
225,5,-10.0,24,0.0,25,-9.999999999417842,5.821583215492865e-10,0.9999999999417841,6.550626100106162e-05,438,0.27484589417775473,-10.000000000000002,1
226,5,-10.0,18,0.0,11,-9.99999999996747,3.2530422799936787e-11,0.9999999999967469,2.2127300788940833e-05,464,0.07020871639251709,-10.000000000000002,1
227,7,-14.0,12,0.0,50,-13.978488187683432,0.02151181231656807,0.998463441977388,0.21020077568486215,698,1.673689325650533,-10.000000000000002,0
228,5,-10.0,24,0.0,22,-9.999830778494179,0.00016922150582132645,0.9999830778494179,0.004825070731565709,404,0.24724152088165283,-10.000000000000002,1
229,6,-12.0,18,0.0,50,-11.98788984893876,0.012110151061239804,0.9989908207448966,0.09754342296250718,534,1.792548171679179,-10.000000000000002,0
230,5,-10.0,24,0.0,28,-9.999999998317508,1.6824923676495018e-09,0.9999999998317508,9.304143435228242e-05,404,0.3833525856335958,-10.000000000000002,1
231,9,-16.0,18,0.0,41,-15.950550005598648,0.04944999440135156,0.9969093753499155,0.006476898217737876,1152,1.1391383330027263,-10.000000000000002,1
232,6,-12.0,12,0.0,18,-11.851631133344624,0.1483688666553764,0.9876359277787187,0.00872381942538051,610,0.16109342575073243,-10.000000000000002,1
233,8,-16.0,6,0.0,45,-15.99980631360437,0.00019368639562955536,0.9999878946002732,0.00502814825888669,904,1.6906369606653848,-10.000000000000002,1
234,5,-10.0,30,0.0,50,-9.988703307419648,0.01129669258035193,0.9988703307419649,0.04577852800688659,370,1.7079119086265564,-10.000000000000002,0
235,5,-10.0,36,0.0,24,-9.999683853441654,0.00031614655834566463,0.9999683853441654,0.006859265327170859,404,0.30570244789123535,-10.000000000000002,1
236,8,-14.0,42,0.0,15,-13.99999999999333,6.6702199319479405e-12,0.9999999999995236,1.8575741954877292e-05,946,0.125051748752594,-10.000000000000002,1
237,9,-16.0,18,0.0,31,-15.999028498790883,0.0009715012091167097,0.9999392811744302,0.00908725602059978,1152,0.45500910679499307,-10.000000000000002,1
238,5,-10.0,36,0.0,40,-9.999657403731801,0.0003425962681991024,0.9999657403731801,0.009580174026998647,404,1.101158364613851,-10.000000000000002,1
239,7,-14.0,6,0.0,23,-13.999999999970315,2.9684699143217586e-11,0.9999999999978797,1.8954056066756318e-05,740,0.21063032547632854,-10.000000000000002,1
240,6,-12.0,12,0.0,18,-11.851851851792716,0.14814814820728373,0.9876543209827263,3.6500487353798064e-05,610,0.1630964716275533,-10.000000000000002,1
241,6,-12.0,12,0.0,41,-11.99917676431614,0.000823235683860446,0.9999313970263449,0.009662256342273823,576,1.2492907007535299,-10.000000000000002,1
242,8,-14.0,42,0.0,15,-13.999999999969232,3.076827681525174e-11,0.9999999999978023,2.1264538163222612e-05,946,0.13552985191345215,-10.000000000000002,1
243,8,-14.0,42,0.0,50,-13.999149860169569,0.0008501398304314733,0.9999392757263977,0.03798379654691764,946,4.069538021087647,-10.000000000000002,0
244,5,-10.0,24,0.0,34,-9.99999994792001,5.2079990098263806e-08,0.999999994792001,0.00036642056256030526,404,2.0865224957466126,-10.000000000000002,1
245,8,-14.0,42,0.0,11,-13.99999999999897,1.0302869668521453e-12,0.9999999999999264,1.4061431261440238e-05,946,0.19922273556391398,-10.000000000000002,1
246,7,-12.0,72,0.0,18,-11.999989467629723,1.0532370277260839e-05,0.9999991223024769,0.006518152099291957,774,0.3705968221028646,-10.000000000000002,1
247,5,-10.0,18,0.0,11,-9.999999999998005,1.9948487306464813e-12,0.9999999999998005,3.2158875209370074e-06,464,0.19065579573313396,-10.000000000000002,1
248,7,-14.0,12,0.0,38,-13.999999999139398,8.606022561252757e-10,0.9999999999385284,8.803177718074345e-05,698,4.148388214906057,-10.000000000000002,1
249,6,-12.0,12,0.0,12,-11.999999999875602,1.2439826946319954e-10,0.9999999999896335,2.653498980656458e-05,568,0.25043158531188964,-10.000000000000002,1
250,5,-10.0,24,0.0,13,-9.999999999891328,1.0867218236398912e-10,0.9999999999891328,2.4753145552369448e-05,404,0.19663538138071696,-10.000000000000002,1
251,7,-14.0,6,0.0,45,-13.999786578604981,0.0002134213950188979,0.9999847556146415,0.007959924656755282,740,5.652141539255778,-10.000000000000002,1
252,8,-14.0,42,0.0,21,-13.999999999918904,8.109601878913963e-11,0.9999999999942074,2.4063648839942982e-05,946,0.20031243562698364,-10.000000000000002,1
253,6,-12.0,30,0.0,50,-11.97421081896772,0.02578918103228034,0.9978509015806433,0.13102959617405835,534,1.5062740246454875,-10.000000000000002,0
254,7,-12.0,72,0.0,46,-11.999832124342046,0.00016787565795439718,0.9999860103618371,0.00760660864338418,774,1.3645549098650613,-10.000000000000002,1
255,6,-12.0,12,0.0,18,-11.851851851840507,0.14814814815949262,0.9876543209867089,1.3550147672314612e-05,610,0.17028388977050782,-10.000000000000002,1
256,8,-14.0,42,0.0,10,-13.9999999999989,1.099564883588755e-12,0.9999999999999215,1.2341062290537304e-05,946,0.07536906003952026,-10.000000000000002,1
257,5,-10.0,24,0.0,13,-9.999999999434083,5.6591709096665e-10,0.9999999999434083,8.689221752325736e-05,404,0.0869495709737142,-10.000000000000002,1
258,7,-14.0,6,0.0,32,-13.999888364970941,0.00011163502905908729,0.9999920260693529,0.00445235669976078,740,0.6491572737693787,-10.000000000000002,1
259,5,-10.0,24,0.0,34,-9.999275766293355,0.0007242337066450943,0.9999275766293355,0.00867435483102121,480,0.6535459518432617,-10.000000000000002,1
260,5,-10.0,36,0.0,22,-9.999999999608939,3.9106140548028634e-10,0.9999999999608938,4.745182361193273e-05,404,0.2336067835489909,-10.000000000000002,1
261,7,-14.0,12,0.0,40,-13.999829441606469,0.00017055839353119495,0.9999878172576049,0.00928605111274717,698,0.9641259749730428,-10.000000000000002,1
262,5,-10.0,18,0.0,27,-9.999998448857625,1.551142375433301e-06,0.9999998448857624,0.0022591547005757196,464,0.3588192423184713,-10.000000000000002,1
263,5,-10.0,36,0.0,50,-9.994974627205515,0.005025372794484895,0.9994974627205515,0.030262921907208723,404,2.132898477713267,-10.000000000000002,0
264,8,-16.0,6,0.0,50,-15.981144741115667,0.018855258884332926,0.9988215463197292,0.11503812941410706,904,1.5664196451505026,-10.000000000000002,0
265,5,-10.0,24,0.0,15,-9.999999999304704,6.952962650075278e-10,0.9999999999304704,6.228354269827334e-05,480,0.11470105250676473,-10.000000000000002,1
266,6,-12.0,12,0.0,40,-11.999985808520172,1.4191479827729836e-05,0.9999988173766811,0.003419332423092201,568,0.9886264761288961,-10.000000000000002,1
267,8,-14.0,42,0.0,15,-13.999999999948546,5.1453952210067655e-11,0.9999999999963247,3.3142948148073484e-05,946,0.11638989051183064,-10.000000000000002,1
268,7,-14.0,6,0.0,50,-13.919608915079404,0.08039108492059555,0.9942577796485289,0.08002367802097723,740,2.160465172926585,-10.000000000000002,0
269,5,-10.0,36,0.0,45,-9.99920848611409,0.0007915138859093673,0.9999208486114091,0.008460618455208064,404,1.7905600666999817,-10.000000000000002,1
270,5,-10.0,24,0.0,13,-9.999999999957522,4.247802110057819e-11,0.9999999999957522,2.6603860088815035e-05,404,0.09874772230784098,-10.000000000000002,1
271,6,-12.0,12,0.0,40,-11.999985808534955,1.4191465044888218e-05,0.999998817377913,0.0034171201683483076,568,0.9623949607213338,-10.000000000000002,1
272,8,-14.0,42,0.0,50,-13.996777435693485,0.003222564306515352,0.9997698168352489,0.06086736100563553,946,2.1152497212092083,-10.000000000000002,0
273,5,-10.0,18,0.0,37,-9.999983000064129,1.699993587145343e-05,0.9999983000064129,0.004741873909992146,464,0.9664761304855347,-10.000000000000002,1
274,6,-12.0,12,0.0,18,-11.851631134959783,0.14836886504021685,0.9876359279133152,0.008720365095088375,610,0.15893073081970216,-10.000000000000002,1
275,6,-12.0,18,0.0,50,-11.99673976394917,0.0032602360508295902,0.9997283136624309,0.021595119886527316,534,1.9686778903007507,-10.000000000000002,0
276,8,-14.0,42,0.0,31,-13.999582253157067,0.0004177468429329423,0.9999701609397905,0.008749011932647311,946,0.4461657325426737,-10.000000000000002,1
277,6,-12.0,12,0.0,16,-11.999999999996543,3.4567904094728874e-12,0.9999999999997119,1.3527673737879998e-05,576,0.04816219409306844,-10.000000000000002,1
278,8,-14.0,42,0.0,50,-13.999733507574627,0.0002664924253732437,0.999980964826759,0.023643315894237404,946,4.063753533363342,-10.000000000000002,0
279,5,-10.0,24,0.0,36,-9.999889711876625,0.00011028812337521288,0.9999889711876625,0.003174901038528093,404,2.4744399627049765,-10.000000000000002,1
280,7,-14.0,6,0.0,23,-13.99999999997284,2.716049607442983e-11,0.99999999999806,9.136588036251969e-06,740,0.6235666791598002,-10.000000000000002,1
281,7,-14.0,6,0.0,25,-13.99999999985532,1.446807118554716e-10,0.9999999999896657,2.9461294738358758e-05,740,0.915756360689799,-10.000000000000002,1
282,6,-12.0,12,0.0,34,-11.925925925625172,0.0740740743748276,0.9938271604687644,2.5295596508933412e-05,568,2.0933772802352903,-10.000000000000002,1
283,5,-10.0,24,0.0,34,-9.99999993103735,6.896265070110985e-08,0.9999999931037349,0.0003565395752940213,404,2.3718723615010577,-10.000000000000002,1
284,6,-12.0,12,0.0,50,-11.997785229396367,0.002214770603632843,0.9998154357830306,0.00954931889467436,568,7.060083091259003,-10.000000000000002,1
285,6,-12.0,18,0.0,50,-11.999239127788313,0.0007608722116874134,0.9999365939823593,0.014273379903941128,534,3.256920504570007,-10.000000000000002,0
286,7,-12.0,72,0.0,36,-11.99999486109754,5.138902459123074e-06,0.9999995717581284,0.004512803247647944,774,0.6441638628641765,-10.000000000000002,1
287,6,-12.0,30,0.0,34,-11.99981862376247,0.00018137623752956245,0.9999848853135392,0.009561417298030164,534,0.6333580533663432,-10.000000000000002,1
288,5,-10.0,24,0.0,21,-9.999999999745343,2.546567401395805e-10,0.9999999999745344,2.3075152493541552e-05,438,0.21701934337615966,-10.000000000000002,1
289,6,-10.0,108,0.0,21,-9.999998978134855,1.021865145389711e-06,0.9999998978134854,0.0022802089821940975,628,0.20619243383407593,-10.000000000000002,1
290,6,-12.0,18,0.0,50,-11.99170057427854,0.008299425721460807,0.9993083811898783,0.0680454492546201,534,2.010828630129496,-10.000000000000002,0
291,8,-14.0,42,0.0,31,-13.999999995646101,4.353898575004678e-09,0.9999999996890072,8.092270207271773e-05,946,0.5036108255386352,-10.000000000000002,1
292,5,-10.0,24,0.0,25,-9.999999999755882,2.441176150114188e-10,0.9999999999755882,4.517286330431738e-05,438,0.2879442095756531,-10.000000000000002,1
293,5,-10.0,18,0.0,27,-9.999992057098293,7.942901707025385e-06,0.9999992057098293,0.006386939520432189,464,0.3721914807955424,-10.000000000000002,1
294,6,-12.0,30,0.0,50,-11.978386786562401,0.02161321343759859,0.9981988988802001,0.10463371272324348,534,1.9439334154129029,-10.000000000000002,0
295,5,-10.0,24,0.0,13,-9.999999999943547,5.645262035613996e-11,0.9999999999943547,2.5466010792167005e-05,404,0.10304359594980876,-10.000000000000002,1
296,6,-12.0,12,0.0,26,-11.999485340686784,0.0005146593132163702,0.9999571117238987,0.008461528769216615,568,0.37315770785013835,-10.000000000000002,1
297,7,-14.0,12,0.0,50,-13.991336108891113,0.008663891108886546,0.9993811506350795,0.08213371788219266,698,2.0692967812220258,-10.000000000000002,0
298,5,-10.0,24,0.0,25,-9.9999999987385,1.2614993494253213e-09,0.99999999987385,5.208429040548893e-05,438,0.30153142611185707,-10.000000000000002,1
299,7,-14.0,6,0.0,23,-13.999999999974845,2.5154989202746947e-11,0.9999999999982032,7.848148612459295e-06,740,0.3061487674713135,-10.000000000000002,1
300,6,-12.0,18,0.0,50,-11.996284622191041,0.0037153778089589196,0.9996903851825868,0.028740552639128978,534,2.4310677448908486,-10.000000000000002,0
